date,product_id,product_name,product_category,purchase,add_to_cart,click,view
24122024,DQProduk-020,Papan Klip DQLab,Perlengkapan Meja,27,314,1095,1475
24122024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,148,1503,5751,9249
24122024,DQProduk-022,Map Eksklusif DQLab,Organisasi,47,501,1684,2594
24122024,DQProduk-023,Tempat Kartu DQLab,Merchandise,60,657,2428,4408
24122024,DQProduk-024,Label Maker DQLab,Elektronik,122,1245,4141,4700
24122024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,202,1950,9435,12699
24122024,DQProduk-026,Stempel + Tinta DQLab,Elektronik,31,339,1517,1821
24122024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,52,439,2071,2704
24122024,DQProduk-029,Gantungan Kunci DQLab,Merchandise,36,309,1781,3070
24122024,DQProduk-030,Powerbank Logo DQLab,Elektronik,239,2503,7693,7908
24122024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,68,683,4038,7073
24122024,DQProduk-032,Timbangan Mini DQLab,Elektronik,2,23,83,158
24122024,DQProduk-033,Tumbler Logo DQLab,Merchandise,2,22,100,102
24122024,DQProduk-034,Speaker Mini DQLab,Elektronik,14,128,470,788
24122024,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,78,869,3688,6454
24122024,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,78,869,3688,6454
25122024,DQProduk-001,Buku Agenda DQLab,Merchandise,179,2090,11122,20732
25122024,DQProduk-002,Termos Logo DQLab,Merchandise,19,168,667,1052
25122024,DQProduk-003,Sticky Notes DQLab,Alat Tulis,368,3121,10794,14956
25122024,DQProduk-004,Notebook A5 DQLab,Buku Catatan,91,761,4424,7113
25122024,DQProduk-005,Dompet Kartu DQLab,Merchandise,35,303,1298,1321
25122024,DQProduk-006,Earphone Kantor DQLab,Elektronik,49,511,1733,2456
25122024,DQProduk-007,Botol Minum DQLab,Merchandise,90,981,3418,5816
25122024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,292,2848,9990,17213
25122024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,2,17,84,150
25122024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,83,811,3803,6522
25122024,DQProduk-011,Bingkai Sertifikat DQLab,Perlengkapan Meja,46,462,2621,3298
25122024,DQProduk-013,Headset Kantor DQLab,Elektronik,105,1052,3438,5496
25122024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,97,970,4286,7406
25122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,66,605,3463,6011
25122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,66,605,3463,6011
25122024,DQProduk-016,Set Pulpen DQLab,Alat Tulis,108,1059,3796,4998
25122024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,10,87,388,774
25122024,DQProduk-018,Printer Mini DQLab,Elektronik,112,1156,5197,6434
25122024,DQProduk-019,Kertas Warna DQLab,Kertas & Cetak,87,771,3991,5584
25122024,DQProduk-020,Papan Klip DQLab,Perlengkapan Meja,37,410,1382,1642
25122024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,120,975,2991,5980
25122024,DQProduk-022,Map Eksklusif DQLab,Organisasi,21,195,1090,1099
25122024,DQProduk-023,Tempat Kartu DQLab,Merchandise,23,231,904,1318
25122024,DQProduk-024,Label Maker DQLab,Elektronik,115,1026,4693,5800
25122024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,143,1534,8052,11142
25122024,DQProduk-026,Stempel + Tinta DQLab,Elektronik,25,217,1121,1409
25122024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,16,142,510,762
25122024,DQProduk-029,Gantungan Kunci DQLab,Merchandise,91,1056,6189,7781
25122024,DQProduk-030,Powerbank Logo DQLab,Elektronik,235,1971,9879,10520
25122024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,109,963,3719,4706
25122024,DQProduk-032,Timbangan Mini DQLab,Elektronik,12,97,402,429
25122024,DQProduk-033,Tumbler Logo DQLab,Merchandise,36,313,1019,1912
25122024,DQProduk-034,Speaker Mini DQLab,Elektronik,24,241,1042,1430
25122024,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,23,260,1413,1462
25122024,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,23,260,1413,1462
26122024,DQProduk-001,Buku Agenda DQLab,Merchandise,53,587,2518,3021
26122024,DQProduk-002,Termos Logo DQLab,Merchandise,63,591,2032,2213
26122024,DQProduk-003,Sticky Notes DQLab,Alat Tulis,235,2644,15319,20922
26122024,DQProduk-006,Earphone Kantor DQLab,Elektronik,123,1275,4641,6554
26122024,DQProduk-007,Botol Minum DQLab,Merchandise,13,119,566,963
26122024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,215,2128,6394,9049
26122024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,14,156,781,798
26122024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,49,400,2374,4382
26122024,DQProduk-011,Bingkai Sertifikat DQLab,Perlengkapan Meja,69,663,3498,4180
26122024,DQProduk-013,Headset Kantor DQLab,Elektronik,48,445,2437,2645
26122024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,55,454,2447,4175
26122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,25,294,1584,2004
26122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,25,294,1584,2004
26122024,DQProduk-016,Set Pulpen DQLab,Alat Tulis,14,129,745,1264
26122024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,13,108,496,606
26122024,DQProduk-018,Printer Mini DQLab,Elektronik,83,846,4407,6658
26122024,DQProduk-019,Kertas Warna DQLab,Kertas & Cetak,142,1350,5310,8516
26122024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,57,488,2164,4124
26122024,DQProduk-022,Map Eksklusif DQLab,Organisasi,23,225,702,711
26122024,DQProduk-023,Tempat Kartu DQLab,Merchandise,37,348,1161,2050
26122024,DQProduk-024,Label Maker DQLab,Elektronik,25,293,1671,1796
26122024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,146,1617,9662,10585
26122024,DQProduk-026,Stempel + Tinta DQLab,Elektronik,6,53,260,479
26122024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,19,220,1150,1673
26122024,DQProduk-029,Gantungan Kunci DQLab,Merchandise,32,368,1416,1926
26122024,DQProduk-030,Powerbank Logo DQLab,Elektronik,62,625,2517,3896
26122024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,6,66,47879,24687
26122024,DQProduk-032,Timbangan Mini DQLab,Elektronik,10,101,554,857
26122024,DQProduk-033,Tumbler Logo DQLab,Merchandise,13,110,601,627
26122024,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,10,116,580,1154
26122024,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,10,116,580,1154
27122024,DQProduk-001,Buku Agenda DQLab,Merchandise,142,1594,6410,10468
27122024,DQProduk-002,Termos Logo DQLab,Merchandise,9,78,347,428
27122024,DQProduk-003,Sticky Notes DQLab,Alat Tulis,179,1567,5276,9623
27122024,DQProduk-004,Notebook A5 DQLab,Buku Catatan,17,175,724,1017
27122024,DQProduk-005,Dompet Kartu DQLab,Merchandise,8,86,482,741
27122024,DQProduk-006,Earphone Kantor DQLab,Elektronik,58,523,1685,1789
27122024,DQProduk-007,Botol Minum DQLab,Merchandise,68,757,3731,7157
27122024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,251,2603,14508,16975
27122024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,26,256,1161,2002
27122024,DQProduk-011,Bingkai Sertifikat DQLab,Perlengkapan Meja,41,357,1311,1443
27122024,DQProduk-013,Headset Kantor DQLab,Elektronik,15,142,712,721
27122024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,9,97,305,584
27122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,36,353,2098,2354
27122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,36,353,2098,2354
27122024,DQProduk-016,Set Pulpen DQLab,Alat Tulis,28,322,1151,1496
27122024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,55,546,1856,2138
27122024,DQProduk-018,Printer Mini DQLab,Elektronik,84,864,3551,6291
27122024,DQProduk-019,Kertas Warna DQLab,Kertas & Cetak,78,911,3203,5579
27122024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,17,181,1080,1442
27122024,DQProduk-022,Map Eksklusif DQLab,Organisasi,28,265,1586,2919
27122024,DQProduk-023,Tempat Kartu DQLab,Merchandise,55,529,2974,3508
27122024,DQProduk-024,Label Maker DQLab,Elektronik,12,100,542,543
27122024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,191,1624,8864,16572
27122024,DQProduk-026,Stempel + Tinta DQLab,Elektronik,13,129,679,1355
27122024,DQProduk-029,Gantungan Kunci DQLab,Merchandise,4,34,198,233
27122024,DQProduk-030,Powerbank Logo DQLab,Elektronik,88,847,4785,9416
27122024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,40,328,1520,2130
27122024,DQProduk-032,Timbangan Mini DQLab,Elektronik,3,28,84,159
27122024,DQProduk-034,Speaker Mini DQLab,Elektronik,44,422,2398,2632
28122024,DQProduk-001,Buku Agenda DQLab,Merchandise,22,234,980,1169
28122024,DQProduk-002,Termos Logo DQLab,Merchandise,5,60,58474,3810
28122024,DQProduk-003,Sticky Notes DQLab,Alat Tulis,214,1954,9834,10046
28122024,DQProduk-004,Notebook A5 DQLab,Buku Catatan,18,202,683,1080
28122024,DQProduk-005,Dompet Kartu DQLab,Merchandise,2,23,72,140
28122024,DQProduk-006,Earphone Kantor DQLab,Elektronik,105,1000,3808,3822
28122024,DQProduk-007,Botol Minum DQLab,Merchandise,59,493,2924,4195
28122024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,106,1047,6176,8049
28122024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,17,168,852,1613
28122024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,5,44,202,284
28122024,DQProduk-011,Bingkai Sertifikat DQLab,Perlengkapan Meja,9,82,351,672
28122024,DQProduk-013,Headset Kantor DQLab,Elektronik,14,112,392,730
28122024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,21,198,1036,1285
28122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,1,10,53,97
28122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,1,10,53,97
28122024,DQProduk-016,Set Pulpen DQLab,Alat Tulis,65,775,3863,6670
28122024,DQProduk-018,Printer Mini DQLab,Elektronik,73,725,2379,3983
28122024,DQProduk-019,Kertas Warna DQLab,Kertas & Cetak,214,1841,9865,17285
28122024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,11,118,572,855
28122024,DQProduk-024,Label Maker DQLab,Elektronik,54,550,1677,3241
28122024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,174,1981,9509,16249
28122024,DQProduk-026,Stempel + Tinta DQLab,Elektronik,6,71,292,349
28122024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,14,116,618,986
28122024,DQProduk-029,Gantungan Kunci DQLab,Merchandise,14,113,461,666
28122024,DQProduk-030,Powerbank Logo DQLab,Elektronik,166,1785,7293,8091
28122024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,50,507,1796,2291
28122024,DQProduk-032,Timbangan Mini DQLab,Elektronik,13,123,430,477
28122024,DQProduk-033,Tumbler Logo DQLab,Merchandise,13,104,370,430
29122024,DQProduk-001,Buku Agenda DQLab,Merchandise,53,600,3061,5546
29122024,DQProduk-002,Termos Logo DQLab,Merchandise,10,102,395,544
29122024,DQProduk-003,Sticky Notes DQLab,Alat Tulis,141,1640,6864,11896
29122024,DQProduk-005,Dompet Kartu DQLab,Merchandise,33,369,1205,2333
29122024,DQProduk-006,Earphone Kantor DQLab,Elektronik,141,1626,5489,9305
29122024,DQProduk-007,Botol Minum DQLab,Merchandise,10,90,475,766
29122024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,250,2183,9515,12616
29122024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,15,172,1001,1021
29122024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,5,59,228,239
29122024,DQProduk-011,Bingkai Sertifikat DQLab,Perlengkapan Meja,32,331,1952,2756
29122024,DQProduk-013,Headset Kantor DQLab,Elektronik,81,822,4360,5380
29122024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,83,886,3063,5531
29122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,19,158,884,1163
29122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,19,158,884,1163
29122024,DQProduk-016,Set Pulpen DQLab,Alat Tulis,100,1148,4864,9663
29122024,DQProduk-018,Printer Mini DQLab,Elektronik,71,584,3269,3438
29122024,DQProduk-019,Kertas Warna DQLab,Kertas & Cetak,296,2635,9818,17708
29122024,DQProduk-020,Papan Klip DQLab,Perlengkapan Meja,15,178,1065,1236
29122024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,171,1672,8651,8930
29122024,DQProduk-022,Map Eksklusif DQLab,Organisasi,7,76,355,486
29122024,DQProduk-023,Tempat Kartu DQLab,Merchandise,21,196,1078,1459
29122024,DQProduk-024,Label Maker DQLab,Elektronik,112,1065,4939,8462
29122024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,125,1315,7792,10158
29122024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,19,195,587,598
29122024,DQProduk-030,Powerbank Logo DQLab,Elektronik,126,1171,4734,6836
29122024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,39,348,1930,2971
29122024,DQProduk-032,Timbangan Mini DQLab,Elektronik,13,109,403,505
29122024,DQProduk-033,Tumbler Logo DQLab,Merchandise,29,285,1036,1936
29122024,DQProduk-034,Speaker Mini DQLab,Elektronik,31,332,1239,2119
29122024,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,66,759,3425,4680
29122024,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,66,759,3425,4680
30122024,DQProduk-001,Buku Agenda DQLab,Merchandise,94,1042,3258,4494
30122024,DQProduk-002,Termos Logo DQLab,Merchandise,36,347,1629,2943
30122024,DQProduk-003,Sticky Notes DQLab,Alat Tulis,173,1710,6701,12702
30122024,DQProduk-004,Notebook A5 DQLab,Buku Catatan,12,121,549,698
30122024,DQProduk-005,Dompet Kartu DQLab,Merchandise,17,165,739,991
30122024,DQProduk-006,Earphone Kantor DQLab,Elektronik,121,1224,5517,9649
30122024,DQProduk-007,Botol Minum DQLab,Merchandise,100,968,5665,6387
30122024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,374,4439,21805,25860
30122024,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,5,50,203,390
30122024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,83,771,3308,5661
30122024,DQProduk-011,Bingkai Sertifikat DQLab,Perlengkapan Meja,87,887,2703,5069
30122024,DQProduk-013,Headset Kantor DQLab,Elektronik,54,628,2210,2885
30122024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,44,466,1463,2725
30122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,9,82,328,485
30122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,9,82,328,485
30122024,DQProduk-016,Set Pulpen DQLab,Alat Tulis,110,1016,3298,4796
30122024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,12,142,641,1068
30122024,DQProduk-018,Printer Mini DQLab,Elektronik,126,1265,7445,13858
30122024,DQProduk-019,Kertas Warna DQLab,Kertas & Cetak,248,2464,13490,21269
30122024,DQProduk-020,Papan Klip DQLab,Perlengkapan Meja,18,158,857,1544
30122024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,101,1099,3320,5119
30122024,DQProduk-022,Map Eksklusif DQLab,Organisasi,26,216,1115,1194
30122024,DQProduk-023,Tempat Kartu DQLab,Merchandise,21,234,1300,2558
30122024,DQProduk-024,Label Maker DQLab,Elektronik,68,686,2617,4623
30122024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,172,1878,9691,15922
30122024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,13,138,816,956
30122024,DQProduk-029,Gantungan Kunci DQLab,Merchandise,7,60,343,442
30122024,DQProduk-030,Powerbank Logo DQLab,Elektronik,59,608,2612,2783
30122024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,70,744,2614,4655
30122024,DQProduk-032,Timbangan Mini DQLab,Elektronik,9,73,428,502
30122024,DQProduk-034,Speaker Mini DQLab,Elektronik,19,204,674,1219
31122024,DQProduk-001,Buku Agenda DQLab,Merchandise,114,1014,4391,4603
31122024,DQProduk-002,Termos Logo DQLab,Merchandise,89,823,3353,5045
31122024,DQProduk-003,Sticky Notes DQLab,Alat Tulis,321,2686,10186,11528
31122024,DQProduk-004,Notebook A5 DQLab,Buku Catatan,39,340,1654,2144
31122024,DQProduk-005,Dompet Kartu DQLab,Merchandise,45,401,2300,3293
31122024,DQProduk-006,Earphone Kantor DQLab,Elektronik,130,1485,6128,6814
31122024,DQProduk-007,Botol Minum DQLab,Merchandise,95,769,3617,6995
31122024,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,439,3650,19716,28156
31122024,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,75,703,2327,4318
31122024,DQProduk-011,Bingkai Sertifikat DQLab,Perlengkapan Meja,79,678,3295,6342
31122024,DQProduk-013,Headset Kantor DQLab,Elektronik,55,645,2159,2608
31122024,DQProduk-014,Label Nama DQLab,Kertas & Cetak,136,1286,4170,4851
31122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,31,313,1645,3062
31122024,DQProduk-015,Mousepad Custom DQLab,Merchandise,31,313,1645,3062
31122024,DQProduk-016,Set Pulpen DQLab,Alat Tulis,56,473,2111,2544
31122024,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,46,373,1765,3299
31122024,DQProduk-018,Printer Mini DQLab,Elektronik,145,1514,5234,8196
31122024,DQProduk-019,Kertas Warna DQLab,Kertas & Cetak,125,1207,4194,4563
31122024,DQProduk-021,Kalkulator Besar DQLab,Elektronik,228,2338,13173,16309
31122024,DQProduk-022,Map Eksklusif DQLab,Organisasi,29,307,989,1691
31122024,DQProduk-023,Tempat Kartu DQLab,Merchandise,14,135,730,1369
31122024,DQProduk-024,Label Maker DQLab,Elektronik,75,678,3850,4380
31122024,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,188,1760,7866,15361
31122024,DQProduk-026,Stempel + Tinta DQLab,Elektronik,14,146,829,1297
31122024,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,36,401,1779,3234
31122024,DQProduk-030,Powerbank Logo DQLab,Elektronik,283,2297,10230,12922
31122024,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,73,838,4036,5588
31122024,DQProduk-033,Tumbler Logo DQLab,Merchandise,2,24,72,108
31122024,DQProduk-034,Speaker Mini DQLab,Elektronik,23,190,598,820
1012025,DQProduk-001,Buku Agenda DQLab,Merchandise,88,753,4088,7155
1012025,DQProduk-002,Termos Logo DQLab,Merchandise,38,349,1577,2290
1012025,DQProduk-003,Sticky Notes DQLab,Alat Tulis,281,3315,17454,34165
1012025,DQProduk-004,Notebook A5 DQLab,Buku Catatan,8,83,276,415
1012025,DQProduk-005,Dompet Kartu DQLab,Merchandise,22,204,631,1127
1012025,DQProduk-006,Earphone Kantor DQLab,Elektronik,78,697,4009,6327
1012025,DQProduk-007,Botol Minum DQLab,Merchandise,98,1155,6544,11167
1012025,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,202,2285,12004,21031
1012025,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,110,1288,6777,10616
1012025,DQProduk-011,Bingkai Sertifikat DQLab,Perlengkapan Meja,42,471,2465,3287
1012025,DQProduk-013,Headset Kantor DQLab,Elektronik,51,517,2499,4603
1012025,DQProduk-014,Label Nama DQLab,Kertas & Cetak,27,230,872,1010
1012025,DQProduk-015,Mousepad Custom DQLab,Merchandise,24,227,982,1918
1012025,DQProduk-015,Mousepad Custom DQLab,Merchandise,24,227,982,1918
1012025,DQProduk-016,Set Pulpen DQLab,Alat Tulis,53,545,2667,2866
1012025,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,39,437,1713,1903
1012025,DQProduk-018,Printer Mini DQLab,Elektronik,167,1979,9758,13325
1012025,DQProduk-019,Kertas Warna DQLab,Kertas & Cetak,128,1385,4286,7551
1012025,DQProduk-021,Kalkulator Besar DQLab,Elektronik,53,466,2314,3582
1012025,DQProduk-022,Map Eksklusif DQLab,Organisasi,15,131,474,675
1012025,DQProduk-023,Tempat Kartu DQLab,Merchandise,38,386,1585,2550
1012025,DQProduk-024,Label Maker DQLab,Elektronik,57,538,2127,3641
1012025,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,145,1516,9062,17850
1012025,DQProduk-026,Stempel + Tinta DQLab,Elektronik,32,382,1430,2512
1012025,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,18,159,775,1417
1012025,DQProduk-029,Gantungan Kunci DQLab,Merchandise,22,220,671,1051
1012025,DQProduk-030,Powerbank Logo DQLab,Elektronik,54,539,2033,3533
1012025,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,28,313,1671,2307
1012025,DQProduk-032,Timbangan Mini DQLab,Elektronik,23,207,1203,1415
1012025,DQProduk-033,Tumbler Logo DQLab,Merchandise,13,134,738,1040
1012025,DQProduk-034,Speaker Mini DQLab,Elektronik,18,186,917,1538
1012025,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,19,218,1027,1288
1012025,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,19,218,1027,1288
2012025,DQProduk-001,Buku Agenda DQLab,Merchandise,74,618,2007,2444
2012025,DQProduk-002,Termos Logo DQLab,Merchandise,67,664,3640,6802
2012025,DQProduk-003,Sticky Notes DQLab,Alat Tulis,78,892,4331,7448
2012025,DQProduk-004,Notebook A5 DQLab,Buku Catatan,18,212,681,1024
2012025,DQProduk-006,Earphone Kantor DQLab,Elektronik,81,955,4748,8474
2012025,DQProduk-007,Botol Minum DQLab,Merchandise,56,658,2296,3661
2012025,DQProduk-008,Kartu Nama DQLab,Kertas & Cetak,212,2497,8644,11971
2012025,DQProduk-009,Pulpen Metal DQLab,Alat Tulis,5,46,257,393
2012025,DQProduk-010,Kotak Serbaguna DQLab,Organisasi,90,1047,4251,4464
2012025,DQProduk-011,Bingkai Sertifikat DQLab,Perlengkapan Meja,39,377,1565,2947
2012025,DQProduk-013,Headset Kantor DQLab,Elektronik,74,842,4819,7760
2012025,DQProduk-014,Label Nama DQLab,Kertas & Cetak,116,1324,4439,6479
2012025,DQProduk-015,Mousepad Custom DQLab,Merchandise,50,428,1396,2032
2012025,DQProduk-015,Mousepad Custom DQLab,Merchandise,50,428,1396,2032
2012025,DQProduk-016,Set Pulpen DQLab,Alat Tulis,48,510,2644,4996
2012025,DQProduk-017,Set Tulis Eksekutif DQLab,Merchandise,37,443,1370,2252
2012025,DQProduk-018,Printer Mini DQLab,Elektronik,37,409,2295,2341
2012025,DQProduk-019,Kertas Warna DQLab,Kertas & Cetak,93,996,3179,4834
2012025,DQProduk-020,Papan Klip DQLab,Perlengkapan Meja,27,271,1462,1920
2012025,DQProduk-021,Kalkulator Besar DQLab,Elektronik,60,568,3196,5349
2012025,DQProduk-022,Map Eksklusif DQLab,Organisasi,26,302,1296,2559
2012025,DQProduk-023,Tempat Kartu DQLab,Merchandise,14,151,776,844
2012025,DQProduk-024,Label Maker DQLab,Elektronik,141,1160,4828,9036
2012025,DQProduk-025,Tipe-X Roller DQLab,Alat Tulis,197,1912,10909,11024
2012025,DQProduk-027,Staples + Box DQLab,Perlengkapan Meja,26,294,1638,2570
2012025,DQProduk-030,Powerbank Logo DQLab,Elektronik,77,723,4174,6387
2012025,DQProduk-031,Lakban + Cutter DQLab,Pengemasan,89,961,4103,5113
2012025,DQProduk-034,Speaker Mini DQLab,Elektronik,12,128,748,1492
2012025,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,22,263,985,1772
2012025,DQProduk-035,Kartu Ucapan DQLab,Kertas & Cetak,22,263,985,1772
3012025,DQProduk-001,Buku Agenda DQLab,Merchandise,117,1285,5395,8828
3012025,DQProduk-002,Termos Logo DQLab,Merchandise,16,166,690,1062
3012025,DQProduk-003,Sticky Notes DQLab,Alat Tulis,78,735,4275,7349
3012025,DQProduk-004,Notebook A5 DQLab,Buku Catatan,19,214,996,1377
