stock_id,date,product_name,product_category,unit_sold,price,cost,stock_available
DQ-BC-NAD,1/19/2025,Notebook A5 DQLab,Buku Catatan,8,194850,149850,46
DQ-M-DKD,1/19/2025,Dompet Kartu DQLab,Merchandise,22,149850,119850,42
DQ-E-EKD,1/19/2025,Earphone Kantor DQLab,Elektronik,158,224850,104850,185
DQ-M-BMD,1/19/2025,Botol Minum DQLab,Merchandise,45,239850,179850,109
DQ-KC-KND,1/19/2025,Kartu Nama DQLab,Kertas & Cetak,89,104850,59850,148
DQ-AT-PMD,1/19/2025,Pulpen Metal DQLab,Alat Tulis,22,164850,149850,45
DQ-O-KSD,1/19/2025,Kotak Serbaguna DQLab,Organisasi,40,224850,164850,123
DQ-PM-BSD,1/19/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,80,314850,164850,98
DQ-E-HKD,1/19/2025,Headset Kantor DQLab,Elektronik,24,314850,224850,44
DQ-KC-LND,1/19/2025,Label Nama DQLab,Kertas & Cetak,28,164850,89850,100
DQ-M-MCD,1/19/2025,Mousepad Custom DQLab,Merchandise,31,89850,59850,116
DQ-M-MCD,1/19/2025,Mousepad Custom DQLab,Merchandise,31,89850,59850,116
DQ-AT-SPD,1/19/2025,Set Pulpen DQLab,Alat Tulis,12,149850,44850,88
DQ-M-STED,1/19/2025,Set Tulis Eksekutif DQLab,Merchandise,27,299850,209850,89
DQ-E-PMD,1/19/2025,Printer Mini DQLab,Elektronik,90,599850,524850,138
DQ-KC-KWD,1/19/2025,Kertas Warna DQLab,Kertas & Cetak,283,239850,209850,370
DQ-E-KBD,1/19/2025,Kalkulator Besar DQLab,Elektronik,81,149850,104850,146
DQ-M-TKD,1/19/2025,Tempat Kartu DQLab,Merchandise,22,149850,74850,59
DQ-E-LMD,1/19/2025,Label Maker DQLab,Elektronik,35,299850,224850,119
DQ-AT-TRD,1/19/2025,Tipe-X Roller DQLab,Alat Tulis,195,44850,29850,243
DQ-E-PLD,1/19/2025,Powerbank Logo DQLab,Elektronik,86,299850,269850,120
DQ-P-LCD,1/19/2025,Lakban + Cutter DQLab,Pengemasan,36,134850,119850,66
DQ-E-SMD,1/19/2025,Speaker Mini DQLab,Elektronik,9,389850,314850,28
DQ-KC-KUD,1/19/2025,Kartu Ucapan DQLab,Kertas & Cetak,6,119850,59850,58
DQ-KC-KUD,1/19/2025,Kartu Ucapan DQLab,Kertas & Cetak,6,119850,59850,58
DQ-M-BAD,1/20/2025,Buku Agenda DQLab,Merchandise,61,239850,149850,85
DQ-M-TLD,1/20/2025,Termos Logo DQLab,Merchandise,51,194850,149850,143
DQ-AT-SND,1/20/2025,Sticky Notes DQLab,Alat Tulis,438,59850,29850,495
DQ-BC-NAD,1/20/2025,Notebook A5 DQLab,Buku Catatan,8,194850,149850,103
DQ-E-EKD,1/20/2025,Earphone Kantor DQLab,Elektronik,129,224850,104850,159
DQ-M-BMD,1/20/2025,Botol Minum DQLab,Merchandise,10,239850,179850,79
DQ-KC-KND,1/20/2025,Kartu Nama DQLab,Kertas & Cetak,220,104850,59850,279
DQ-AT-PMD,1/20/2025,Pulpen Metal DQLab,Alat Tulis,53,164850,149850,85
DQ-O-KSD,1/20/2025,Kotak Serbaguna DQLab,Organisasi,23,224850,164850,45
DQ-PM-BSD,1/20/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,23,314850,164850,101
DQ-E-HKD,1/20/2025,Headset Kantor DQLab,Elektronik,65,314850,224850,78
DQ-KC-LND,1/20/2025,Label Nama DQLab,Kertas & Cetak,63,164850,89850,150
DQ-M-MCD,1/20/2025,Mousepad Custom DQLab,Merchandise,41,89850,59850,122
DQ-M-MCD,1/20/2025,Mousepad Custom DQLab,Merchandise,41,89850,59850,122
DQ-AT-SPD,1/20/2025,Set Pulpen DQLab,Alat Tulis,10,149850,44850,28
DQ-M-STED,1/20/2025,Set Tulis Eksekutif DQLab,Merchandise,16,299850,209850,60
DQ-E-PMD,1/20/2025,Printer Mini DQLab,Elektronik,62,599850,524850,92
DQ-KC-KWD,1/20/2025,Kertas Warna DQLab,Kertas & Cetak,444,239850,209850,511
DQ-E-KBD,1/20/2025,Kalkulator Besar DQLab,Elektronik,118,149850,104850,145
DQ-M-TKD,1/20/2025,Tempat Kartu DQLab,Merchandise,41,149850,74850,122
DQ-E-LMD,1/20/2025,Label Maker DQLab,Elektronik,54,299850,224850,144
DQ-AT-TRD,1/20/2025,Tipe-X Roller DQLab,Alat Tulis,227,44850,29850,279
DQ-E-STD,1/20/2025,Stempel + Tinta DQLab,Elektronik,24,374850,314850,39
DQ-PM-SBD,1/20/2025,Staples + Box DQLab,Perlengkapan Meja,15,74850,59850,110
DQ-M-GKD,1/20/2025,Gantungan Kunci DQLab,Merchandise,11,299850,134850,98
DQ-E-PLD,1/20/2025,Powerbank Logo DQLab,Elektronik,58,299850,269850,134
DQ-P-LCD,1/20/2025,Lakban + Cutter DQLab,Pengemasan,32,134850,119850,53
DQ-M-TLD,1/20/2025,Tumbler Logo DQLab,Merchandise,21,194850,164850,42
DQ-E-SMD,1/20/2025,Speaker Mini DQLab,Elektronik,6,389850,314850,81
DQ-KC-KUD,1/20/2025,Kartu Ucapan DQLab,Kertas & Cetak,28,119850,59850,39
DQ-KC-KUD,1/20/2025,Kartu Ucapan DQLab,Kertas & Cetak,28,119850,59850,39
DQ-M-BAD,1/21/2025,Buku Agenda DQLab,Merchandise,93,239850,149850,117
DQ-M-TLD,1/21/2025,Termos Logo DQLab,Merchandise,33,194850,149850,65
DQ-AT-SND,1/21/2025,Sticky Notes DQLab,Alat Tulis,349,59850,29850,387
DQ-M-DKD,1/21/2025,Dompet Kartu DQLab,Merchandise,16,149850,119850,106
DQ-E-EKD,1/21/2025,Earphone Kantor DQLab,Elektronik,167,224850,104850,183
DQ-M-BMD,1/21/2025,Botol Minum DQLab,Merchandise,50,239850,179850,87
DQ-KC-KND,1/21/2025,Kartu Nama DQLab,Kertas & Cetak,212,104850,59850,235
DQ-AT-PMD,1/21/2025,Pulpen Metal DQLab,Alat Tulis,11,164850,149850,64
DQ-O-KSD,1/21/2025,Kotak Serbaguna DQLab,Organisasi,56,224850,164850,95
DQ-PM-BSD,1/21/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,39,314850,164850,129
DQ-E-HKD,1/21/2025,Headset Kantor DQLab,Elektronik,46,314850,224850,87
DQ-KC-LND,1/21/2025,Label Nama DQLab,Kertas & Cetak,46,164850,89850,125
DQ-M-MCD,1/21/2025,Mousepad Custom DQLab,Merchandise,12,89850,59850,109
DQ-M-MCD,1/21/2025,Mousepad Custom DQLab,Merchandise,12,89850,59850,109
DQ-AT-SPD,1/21/2025,Set Pulpen DQLab,Alat Tulis,61,149850,44850,76
DQ-M-STED,1/21/2025,Set Tulis Eksekutif DQLab,Merchandise,12,299850,209850,48
DQ-E-PMD,1/21/2025,Printer Mini DQLab,Elektronik,142,599850,524850,233
DQ-KC-KWD,1/21/2025,Kertas Warna DQLab,Kertas & Cetak,258,239850,209850,355
DQ-PM-PKD,1/21/2025,Papan Klip DQLab,Perlengkapan Meja,5,374850,134850,38
DQ-E-KBD,1/21/2025,Kalkulator Besar DQLab,Elektronik,177,149850,104850,220
DQ-O-MED,1/21/2025,Map Eksklusif DQLab,Organisasi,8,299850,209850,57
DQ-M-TKD,1/21/2025,Tempat Kartu DQLab,Merchandise,14,149850,74850,70
DQ-E-LMD,1/21/2025,Label Maker DQLab,Elektronik,65,299850,224850,153
DQ-AT-TRD,1/21/2025,Tipe-X Roller DQLab,Alat Tulis,136,44850,29850,220
DQ-E-STD,1/21/2025,Stempel + Tinta DQLab,Elektronik,2,374850,314850,97
DQ-PM-SBD,1/21/2025,Staples + Box DQLab,Perlengkapan Meja,16,74850,59850,49
DQ-M-GKD,1/21/2025,Gantungan Kunci DQLab,Merchandise,64,299850,134850,138
DQ-E-PLD,1/21/2025,Powerbank Logo DQLab,Elektronik,128,299850,269850,155
DQ-P-LCD,1/21/2025,Lakban + Cutter DQLab,Pengemasan,105,134850,119850,158
DQ-E-SMD,1/21/2025,Speaker Mini DQLab,Elektronik,31,389850,314850,116
DQ-KC-KUD,1/21/2025,Kartu Ucapan DQLab,Kertas & Cetak,12,119850,59850,78
DQ-KC-KUD,1/21/2025,Kartu Ucapan DQLab,Kertas & Cetak,12,119850,59850,78
DQ-M-BAD,1/22/2025,Buku Agenda DQLab,Merchandise,101,239850,149850,138
DQ-M-TLD,1/22/2025,Termos Logo DQLab,Merchandise,28,194850,149850,108
DQ-AT-SND,1/22/2025,Sticky Notes DQLab,Alat Tulis,259,59850,29850,291
DQ-BC-NAD,1/22/2025,Notebook A5 DQLab,Buku Catatan,20,194850,149850,114
DQ-E-EKD,1/22/2025,Earphone Kantor DQLab,Elektronik,146,224850,104850,189
DQ-M-BMD,1/22/2025,Botol Minum DQLab,Merchandise,48,239850,179850,68
DQ-KC-KND,1/22/2025,Kartu Nama DQLab,Kertas & Cetak,99,104850,59850,194
DQ-AT-PMD,1/22/2025,Pulpen Metal DQLab,Alat Tulis,52,164850,149850,96
DQ-O-KSD,1/22/2025,Kotak Serbaguna DQLab,Organisasi,2,224850,164850,53
DQ-E-HKD,1/22/2025,Headset Kantor DQLab,Elektronik,93,314850,224850,130
DQ-KC-LND,1/22/2025,Label Nama DQLab,Kertas & Cetak,12,164850,89850,103
DQ-M-MCD,1/22/2025,Mousepad Custom DQLab,Merchandise,49,89850,59850,136
DQ-M-MCD,1/22/2025,Mousepad Custom DQLab,Merchandise,49,89850,59850,136
DQ-AT-SPD,1/22/2025,Set Pulpen DQLab,Alat Tulis,8,149850,44850,99
DQ-M-STED,1/22/2025,Set Tulis Eksekutif DQLab,Merchandise,20,299850,209850,53
DQ-E-PMD,1/22/2025,Printer Mini DQLab,Elektronik,64,599850,524850,81
DQ-KC-KWD,1/22/2025,Kertas Warna DQLab,Kertas & Cetak,124,239850,209850,186
DQ-E-KBD,1/22/2025,Kalkulator Besar DQLab,Elektronik,3,149850,104850,84
DQ-O-MED,1/22/2025,Map Eksklusif DQLab,Organisasi,9,299850,209850,22
DQ-E-LMD,1/22/2025,Label Maker DQLab,Elektronik,25,299850,224850,39
DQ-AT-TRD,1/22/2025,Tipe-X Roller DQLab,Alat Tulis,110,44850,29850,168
DQ-E-STD,1/22/2025,Stempel + Tinta DQLab,Elektronik,23,374850,314850,62
DQ-PM-SBD,1/22/2025,Staples + Box DQLab,Perlengkapan Meja,6,74850,59850,87
DQ-M-GKD,1/22/2025,Gantungan Kunci DQLab,Merchandise,12,299850,134850,84
DQ-E-PLD,1/22/2025,Powerbank Logo DQLab,Elektronik,84,299850,269850,140
DQ-P-LCD,1/22/2025,Lakban + Cutter DQLab,Pengemasan,17,134850,119850,52
DQ-E-TMD,1/22/2025,Timbangan Mini DQLab,Elektronik,9,224850,179850,75
DQ-E-SMD,1/22/2025,Speaker Mini DQLab,Elektronik,25,389850,314850,71
DQ-M-BAD,1/23/2025,Buku Agenda DQLab,Merchandise,21,239850,149850,37
DQ-M-TLD,1/23/2025,Termos Logo DQLab,Merchandise,118,194850,149850,167
DQ-AT-SND,1/23/2025,Sticky Notes DQLab,Alat Tulis,114,59850,29850,162
DQ-BC-NAD,1/23/2025,Notebook A5 DQLab,Buku Catatan,22,194850,149850,93
DQ-M-DKD,1/23/2025,Dompet Kartu DQLab,Merchandise,9,149850,119850,96
DQ-E-EKD,1/23/2025,Earphone Kantor DQLab,Elektronik,211,224850,104850,273
DQ-M-BMD,1/23/2025,Botol Minum DQLab,Merchandise,19,239850,179850,32
DQ-KC-KND,1/23/2025,Kartu Nama DQLab,Kertas & Cetak,60,104850,59850,151
DQ-AT-PMD,1/23/2025,Pulpen Metal DQLab,Alat Tulis,35,164850,149850,69
DQ-O-KSD,1/23/2025,Kotak Serbaguna DQLab,Organisasi,14,224850,164850,30
DQ-PM-BSD,1/23/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,20,314850,164850,57
DQ-E-HKD,1/23/2025,Headset Kantor DQLab,Elektronik,34,314850,224850,112
DQ-KC-LND,1/23/2025,Label Nama DQLab,Kertas & Cetak,117,164850,89850,193
DQ-AT-SPD,1/23/2025,Set Pulpen DQLab,Alat Tulis,4,149850,44850,33
DQ-E-PMD,1/23/2025,Printer Mini DQLab,Elektronik,66,599850,524850,158
DQ-KC-KWD,1/23/2025,Kertas Warna DQLab,Kertas & Cetak,179,239850,209850,199
DQ-E-KBD,1/23/2025,Kalkulator Besar DQLab,Elektronik,22,149850,104850,98
DQ-O-MED,1/23/2025,Map Eksklusif DQLab,Organisasi,13,299850,209850,109
DQ-M-TKD,1/23/2025,Tempat Kartu DQLab,Merchandise,32,149850,74850,48
DQ-AT-TRD,1/23/2025,Tipe-X Roller DQLab,Alat Tulis,32,44850,29850,64
DQ-E-STD,1/23/2025,Stempel + Tinta DQLab,Elektronik,18,374850,314850,88
DQ-PM-SBD,1/23/2025,Staples + Box DQLab,Perlengkapan Meja,4,74850,59850,84
DQ-E-PLD,1/23/2025,Powerbank Logo DQLab,Elektronik,43,299850,269850,86
DQ-P-LCD,1/23/2025,Lakban + Cutter DQLab,Pengemasan,82,134850,119850,110
DQ-E-SMD,1/23/2025,Speaker Mini DQLab,Elektronik,8,389850,314850,75
DQ-M-BAD,1/24/2025,Buku Agenda DQLab,Merchandise,58,239850,149850,76
DQ-M-TLD,1/24/2025,Termos Logo DQLab,Merchandise,45,194850,149850,102
DQ-AT-SND,1/24/2025,Sticky Notes DQLab,Alat Tulis,266,59850,29850,357
DQ-M-DKD,1/24/2025,Dompet Kartu DQLab,Merchandise,11,149850,119850,61
DQ-E-EKD,1/24/2025,Earphone Kantor DQLab,Elektronik,108,224850,104850,165
DQ-M-BMD,1/24/2025,Botol Minum DQLab,Merchandise,53,239850,179850,107
DQ-KC-KND,1/24/2025,Kartu Nama DQLab,Kertas & Cetak,39,104850,59850,73
DQ-AT-PMD,1/24/2025,Pulpen Metal DQLab,Alat Tulis,164,164850,149850,251
DQ-O-KSD,1/24/2025,Kotak Serbaguna DQLab,Organisasi,4,224850,164850,38
DQ-PM-BSD,1/24/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,4,314850,164850,32
DQ-E-HKD,1/24/2025,Headset Kantor DQLab,Elektronik,71,314850,224850,119
DQ-KC-LND,1/24/2025,Label Nama DQLab,Kertas & Cetak,190,164850,89850,278
DQ-M-MCD,1/24/2025,Mousepad Custom DQLab,Merchandise,11,89850,59850,100
DQ-M-MCD,1/24/2025,Mousepad Custom DQLab,Merchandise,11,89850,59850,100
DQ-AT-SPD,1/24/2025,Set Pulpen DQLab,Alat Tulis,18,149850,44850,54
DQ-M-STED,1/24/2025,Set Tulis Eksekutif DQLab,Merchandise,23,299850,209850,106
DQ-E-PMD,1/24/2025,Printer Mini DQLab,Elektronik,48,599850,524850,120
DQ-KC-KWD,1/24/2025,Kertas Warna DQLab,Kertas & Cetak,152,239850,209850,229
DQ-E-KBD,1/24/2025,Kalkulator Besar DQLab,Elektronik,34,149850,104850,62
DQ-E-LMD,1/24/2025,Label Maker DQLab,Elektronik,28,299850,224850,65
DQ-AT-TRD,1/24/2025,Tipe-X Roller DQLab,Alat Tulis,160,44850,29850,254
DQ-E-STD,1/24/2025,Stempel + Tinta DQLab,Elektronik,3,374850,314850,90
DQ-PM-SBD,1/24/2025,Staples + Box DQLab,Perlengkapan Meja,8,74850,59850,50
DQ-E-PLD,1/24/2025,Powerbank Logo DQLab,Elektronik,63,299850,269850,82
DQ-P-LCD,1/24/2025,Lakban + Cutter DQLab,Pengemasan,7,134850,119850,99
DQ-E-SMD,1/24/2025,Speaker Mini DQLab,Elektronik,9,389850,314850,48
DQ-M-BAD,1/25/2025,Buku Agenda DQLab,Merchandise,57,239850,149850,88
DQ-M-TLD,1/25/2025,Termos Logo DQLab,Merchandise,4,194850,149850,16
DQ-AT-SND,1/25/2025,Sticky Notes DQLab,Alat Tulis,188,59850,29850,279
DQ-M-DKD,1/25/2025,Dompet Kartu DQLab,Merchandise,9,149850,119850,93
DQ-E-EKD,1/25/2025,Earphone Kantor DQLab,Elektronik,96,224850,104850,153
DQ-M-BMD,1/25/2025,Botol Minum DQLab,Merchandise,32,239850,179850,43
DQ-KC-KND,1/25/2025,Kartu Nama DQLab,Kertas & Cetak,172,104850,59850,257
DQ-AT-PMD,1/25/2025,Pulpen Metal DQLab,Alat Tulis,26,164850,149850,89
DQ-O-KSD,1/25/2025,Kotak Serbaguna DQLab,Organisasi,44,224850,164850,59
DQ-PM-BSD,1/25/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,56,314850,164850,105
DQ-E-HKD,1/25/2025,Headset Kantor DQLab,Elektronik,47,314850,224850,58
DQ-KC-LND,1/25/2025,Label Nama DQLab,Kertas & Cetak,145,164850,89850,227
DQ-M-MCD,1/25/2025,Mousepad Custom DQLab,Merchandise,31,89850,59850,42
DQ-M-MCD,1/25/2025,Mousepad Custom DQLab,Merchandise,31,89850,59850,42
DQ-AT-SPD,1/25/2025,Set Pulpen DQLab,Alat Tulis,49,149850,44850,132
DQ-M-STED,1/25/2025,Set Tulis Eksekutif DQLab,Merchandise,21,299850,209850,85
DQ-E-PMD,1/25/2025,Printer Mini DQLab,Elektronik,28,599850,524850,109
DQ-KC-KWD,1/25/2025,Kertas Warna DQLab,Kertas & Cetak,220,239850,209850,289
DQ-E-LMD,1/25/2025,Label Maker DQLab,Elektronik,31,299850,224850,46
DQ-AT-TRD,1/25/2025,Tipe-X Roller DQLab,Alat Tulis,136,44850,29850,164
DQ-M-GKD,1/25/2025,Gantungan Kunci DQLab,Merchandise,5,299850,134850,41
DQ-E-PLD,1/25/2025,Powerbank Logo DQLab,Elektronik,52,299850,269850,62
DQ-P-LCD,1/25/2025,Lakban + Cutter DQLab,Pengemasan,42,134850,119850,84
DQ-E-TMD,1/25/2025,Timbangan Mini DQLab,Elektronik,13,224850,179850,62
DQ-E-SMD,1/25/2025,Speaker Mini DQLab,Elektronik,25,389850,314850,66
DQ-M-BAD,1/26/2025,Buku Agenda DQLab,Merchandise,140,239850,149850,218
DQ-M-TLD,1/26/2025,Termos Logo DQLab,Merchandise,39,194850,149850,65
DQ-AT-SND,1/26/2025,Sticky Notes DQLab,Alat Tulis,364,59850,29850,381
DQ-E-EKD,1/26/2025,Earphone Kantor DQLab,Elektronik,74,224850,104850,140
DQ-M-BMD,1/26/2025,Botol Minum DQLab,Merchandise,63,239850,179850,114
DQ-KC-KND,1/26/2025,Kartu Nama DQLab,Kertas & Cetak,146,104850,59850,164
DQ-AT-PMD,1/26/2025,Pulpen Metal DQLab,Alat Tulis,109,164850,149850,205
DQ-O-KSD,1/26/2025,Kotak Serbaguna DQLab,Organisasi,23,224850,164850,67
DQ-PM-BSD,1/26/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,69,314850,164850,149
DQ-E-HKD,1/26/2025,Headset Kantor DQLab,Elektronik,56,314850,224850,144
DQ-KC-LND,1/26/2025,Label Nama DQLab,Kertas & Cetak,16,164850,89850,78
DQ-M-MCD,1/26/2025,Mousepad Custom DQLab,Merchandise,35,89850,59850,98
DQ-M-MCD,1/26/2025,Mousepad Custom DQLab,Merchandise,35,89850,59850,98
DQ-AT-SPD,1/26/2025,Set Pulpen DQLab,Alat Tulis,5,149850,44850,98
DQ-M-STED,1/26/2025,Set Tulis Eksekutif DQLab,Merchandise,16,299850,209850,50
DQ-E-PMD,1/26/2025,Printer Mini DQLab,Elektronik,87,599850,524850,163
DQ-KC-KWD,1/26/2025,Kertas Warna DQLab,Kertas & Cetak,359,239850,209850,430
DQ-PM-PKD,1/26/2025,Papan Klip DQLab,Perlengkapan Meja,6,374850,134850,70
DQ-E-KBD,1/26/2025,Kalkulator Besar DQLab,Elektronik,48,149850,104850,103
DQ-O-MED,1/26/2025,Map Eksklusif DQLab,Organisasi,6,299850,209850,39
DQ-M-TKD,1/26/2025,Tempat Kartu DQLab,Merchandise,39,149850,74850,94
DQ-E-LMD,1/26/2025,Label Maker DQLab,Elektronik,21,299850,224850,52
DQ-AT-TRD,1/26/2025,Tipe-X Roller DQLab,Alat Tulis,158,44850,29850,178
DQ-E-STD,1/26/2025,Stempel + Tinta DQLab,Elektronik,10,374850,314850,67
DQ-PM-SBD,1/26/2025,Staples + Box DQLab,Perlengkapan Meja,9,74850,59850,26
DQ-M-GKD,1/26/2025,Gantungan Kunci DQLab,Merchandise,17,299850,134850,65
DQ-E-PLD,1/26/2025,Powerbank Logo DQLab,Elektronik,125,299850,269850,169
DQ-P-LCD,1/26/2025,Lakban + Cutter DQLab,Pengemasan,46,134850,119850,104
DQ-E-TMD,1/26/2025,Timbangan Mini DQLab,Elektronik,19,224850,179850,74
DQ-E-SMD,1/26/2025,Speaker Mini DQLab,Elektronik,16,389850,314850,63
DQ-KC-KUD,1/26/2025,Kartu Ucapan DQLab,Kertas & Cetak,7,119850,59850,24
DQ-KC-KUD,1/26/2025,Kartu Ucapan DQLab,Kertas & Cetak,7,119850,59850,24
DQ-M-BAD,1/27/2025,Buku Agenda DQLab,Merchandise,80,239850,149850,143
DQ-M-TLD,1/27/2025,Termos Logo DQLab,Merchandise,21,194850,149850,67
DQ-AT-SND,1/27/2025,Sticky Notes DQLab,Alat Tulis,374,59850,29850,423
DQ-BC-NAD,1/27/2025,Notebook A5 DQLab,Buku Catatan,12,194850,149850,55
DQ-E-EKD,1/27/2025,Earphone Kantor DQLab,Elektronik,87,224850,104850,175
DQ-M-BMD,1/27/2025,Botol Minum DQLab,Merchandise,38,239850,179850,64
DQ-KC-KND,1/27/2025,Kartu Nama DQLab,Kertas & Cetak,325,104850,59850,367
DQ-AT-PMD,1/27/2025,Pulpen Metal DQLab,Alat Tulis,127,164850,149850,183
DQ-O-KSD,1/27/2025,Kotak Serbaguna DQLab,Organisasi,27,224850,164850,88
DQ-PM-BSD,1/27/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,63,314850,164850,152
DQ-E-HKD,1/27/2025,Headset Kantor DQLab,Elektronik,15,314850,224850,33
DQ-KC-LND,1/27/2025,Label Nama DQLab,Kertas & Cetak,31,164850,89850,73
DQ-M-MCD,1/27/2025,Mousepad Custom DQLab,Merchandise,5,89850,59850,74
DQ-M-MCD,1/27/2025,Mousepad Custom DQLab,Merchandise,5,89850,59850,74
DQ-AT-SPD,1/27/2025,Set Pulpen DQLab,Alat Tulis,20,149850,44850,106
DQ-M-STED,1/27/2025,Set Tulis Eksekutif DQLab,Merchandise,13,299850,209850,43
DQ-E-PMD,1/27/2025,Printer Mini DQLab,Elektronik,62,599850,524850,129
DQ-KC-KWD,1/27/2025,Kertas Warna DQLab,Kertas & Cetak,312,239850,209850,406
DQ-PM-PKD,1/27/2025,Papan Klip DQLab,Perlengkapan Meja,36,374850,134850,114
DQ-E-KBD,1/27/2025,Kalkulator Besar DQLab,Elektronik,208,149850,104850,227
DQ-O-MED,1/27/2025,Map Eksklusif DQLab,Organisasi,4,299850,209850,19
DQ-M-TKD,1/27/2025,Tempat Kartu DQLab,Merchandise,40,149850,74850,62
DQ-E-LMD,1/27/2025,Label Maker DQLab,Elektronik,80,299850,224850,154
DQ-AT-TRD,1/27/2025,Tipe-X Roller DQLab,Alat Tulis,213,44850,29850,242
DQ-PM-SBD,1/27/2025,Staples + Box DQLab,Perlengkapan Meja,50,74850,59850,116
DQ-E-PLD,1/27/2025,Powerbank Logo DQLab,Elektronik,205,299850,269850,260
DQ-P-LCD,1/27/2025,Lakban + Cutter DQLab,Pengemasan,26,134850,119850,43
DQ-E-TMD,1/27/2025,Timbangan Mini DQLab,Elektronik,14,224850,179850,33
DQ-M-TLD,1/27/2025,Tumbler Logo DQLab,Merchandise,29,194850,164850,111
DQ-KC-KUD,1/27/2025,Kartu Ucapan DQLab,Kertas & Cetak,10,119850,59850,86
DQ-KC-KUD,1/27/2025,Kartu Ucapan DQLab,Kertas & Cetak,10,119850,59850,86
DQ-M-BAD,1/28/2025,Buku Agenda DQLab,Merchandise,81,239850,149850,101
DQ-M-TLD,1/28/2025,Termos Logo DQLab,Merchandise,70,194850,149850,91
DQ-AT-SND,1/28/2025,Sticky Notes DQLab,Alat Tulis,391,59850,29850,410
DQ-BC-NAD,1/28/2025,Notebook A5 DQLab,Buku Catatan,10,194850,149850,44
DQ-M-DKD,1/28/2025,Dompet Kartu DQLab,Merchandise,50,149850,119850,108
DQ-E-EKD,1/28/2025,Earphone Kantor DQLab,Elektronik,79,224850,104850,137
DQ-M-BMD,1/28/2025,Botol Minum DQLab,Merchandise,53,239850,179850,151
DQ-KC-KND,1/28/2025,Kartu Nama DQLab,Kertas & Cetak,284,104850,59850,304
DQ-AT-PMD,1/28/2025,Pulpen Metal DQLab,Alat Tulis,194,164850,149850,265
DQ-O-KSD,1/28/2025,Kotak Serbaguna DQLab,Organisasi,22,224850,164850,67
DQ-PM-BSD,1/28/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,47,314850,164850,95
DQ-E-HKD,1/28/2025,Headset Kantor DQLab,Elektronik,63,314850,224850,125
DQ-KC-LND,1/28/2025,Label Nama DQLab,Kertas & Cetak,35,164850,89850,134
DQ-M-MCD,1/28/2025,Mousepad Custom DQLab,Merchandise,10,89850,59850,97
DQ-M-MCD,1/28/2025,Mousepad Custom DQLab,Merchandise,10,89850,59850,97
DQ-AT-SPD,1/28/2025,Set Pulpen DQLab,Alat Tulis,17,149850,44850,82
DQ-M-STED,1/28/2025,Set Tulis Eksekutif DQLab,Merchandise,29,299850,209850,39
DQ-E-PMD,1/28/2025,Printer Mini DQLab,Elektronik,213,599850,524850,278
DQ-KC-KWD,1/28/2025,Kertas Warna DQLab,Kertas & Cetak,372,239850,209850,385
DQ-E-KBD,1/28/2025,Kalkulator Besar DQLab,Elektronik,96,149850,104850,135
DQ-M-TKD,1/28/2025,Tempat Kartu DQLab,Merchandise,75,149850,74850,96
DQ-E-LMD,1/28/2025,Label Maker DQLab,Elektronik,107,299850,224850,151
DQ-AT-TRD,1/28/2025,Tipe-X Roller DQLab,Alat Tulis,173,44850,29850,259
DQ-E-STD,1/28/2025,Stempel + Tinta DQLab,Elektronik,7,374850,314850,68
DQ-PM-SBD,1/28/2025,Staples + Box DQLab,Perlengkapan Meja,31,74850,59850,71
DQ-M-GKD,1/28/2025,Gantungan Kunci DQLab,Merchandise,4,299850,134850,100
DQ-E-PLD,1/28/2025,Powerbank Logo DQLab,Elektronik,90,299850,269850,167
DQ-P-LCD,1/28/2025,Lakban + Cutter DQLab,Pengemasan,111,134850,119850,172
DQ-E-TMD,1/28/2025,Timbangan Mini DQLab,Elektronik,41,224850,179850,130
DQ-E-SMD,1/28/2025,Speaker Mini DQLab,Elektronik,41,389850,314850,57
DQ-M-BAD,1/29/2025,Buku Agenda DQLab,Merchandise,101,239850,149850,132
DQ-M-TLD,1/29/2025,Termos Logo DQLab,Merchandise,40,194850,149850,124
DQ-AT-SND,1/29/2025,Sticky Notes DQLab,Alat Tulis,186,59850,29850,251
DQ-BC-NAD,1/29/2025,Notebook A5 DQLab,Buku Catatan,6,194850,149850,73
DQ-E-EKD,1/29/2025,Earphone Kantor DQLab,Elektronik,147,224850,104850,220
DQ-M-BMD,1/29/2025,Botol Minum DQLab,Merchandise,16,239850,179850,37
DQ-KC-KND,1/29/2025,Kartu Nama DQLab,Kertas & Cetak,52,104850,59850,68
DQ-AT-PMD,1/29/2025,Pulpen Metal DQLab,Alat Tulis,28,164850,149850,92
DQ-O-KSD,1/29/2025,Kotak Serbaguna DQLab,Organisasi,23,224850,164850,94
DQ-PM-BSD,1/29/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,67,314850,164850,166
